14162	f	პლატინი	["Delio Onnis", "Onnis", "დელიო ონისი"]
14549	f	სამერი	["Mats Hummels", "მატს ჰუმელს"]
12067	f	დიმარია	["Goncalo Ramos", "გონსალუ რამოში"]
12069	f	ბაჯო	["Salvatore Schillaci", "Toto Schillaci", "სალვატორე სკილაჩი"]
12081	t	ფაბრეგასი	["Cesc Fàbregas", "სესკ ფაბრეგასი"]
12083	f	კანავარო	["Mauro Tassotti", "მაურო ტასოტი"]
12084	f	ისცო	["Guti", "Guti Haz", "José María Gutiérrez", "გუტი"]
12119	f	Kalu	["Victor Osimhen", "Osimhen", "ვიქტორ ოსიმენი"]
13636	f	ლავესი	["Javier Pastore", "Pastore", "El Flaco", "ხავიერ პასტორე"]
12070	f	ნევილი	["Jamie Carragher", "ჯეიმი კარაგერი"]
12073	f	რონალდო	["Roberto Carlos", "რობერტო კარლოსი"]
12086	f	ter shtrgen	["Marc-André ter Stegen", "მარკ-ანდრე ტერ შტეგენი"]
12091	f	კანი	["Stefan Effenberg", "შტეფან ეფენბერგი"]
12092	f	კემპესი	["Ariel Ortega", "არიელ ორტეგა"]
12093	f	შმეიხელი	["Oliver Kahn", "Kahn", "ოლივერ კანი"]
12094	t	მაკაი	["Roy Makaay", "როი მაკაი"]
12099	f	ვიდალი	["Paolo Guerrero", "Guerrero", "პაოლო გერერო"]
12074	f	ვილია	["Jordi Alba", "Alba", "ჟორდი ალბა"]
12075	f	ვილლა	["Jordi Alba", "Alba", "ჟორდი ალბა"]
12076	f	Meaza	["Mario Corso", "Corso", "მარიო კორსო"]
12077	f	დელპიერო	["Francesco Totti", "Totti", "ფრანჩესკო ტოტი"]
12078	f	ტონალი	["Giacomo Bonaventura", "Jack Bonaventura", "ჯაკომო ბონავენტურა"]
12079	f	ჟირუ	["Cristiano Ronaldo", "Ronaldo", "Cristiano Ronaldo dos Santos Aveiro", "კრიშტიანუ რონალდუ"]
12080	f	შირერი	["Stuart Pearce", "სტიუარტ პირსი"]
12082	f	ფილიპო ინძაგი	["Mauro Tassotti", "მაურო ტასოტი"]
12087	f	დი მაეია	["Angel Di Maria", "ანხელ დი მარია"]
12106	f	მბაპე	["Gianluigi Donnarumma", "ჯანლუიჯი დონარუმა"]
12107	f	გრილიში	["Wayne Rooney", "უეინ რუნი"]
12112	f	ბალოტელი	["Joleon Lescott", "ჯოლეონ ლესკოტი"]
12115	f	გერდ	["Klaus Fischer", "კლაუს ფიშერი"]
13640	f	დავიდ სილვა	["Jesús Navas", "Navas", "ხესუს ნავასი"]
13641	t	ანრი	["Thierry Henry", "Henry", "ტიერი ანრი"]
12088	f	ბელინგემი	["Trevor Francis", "Francis", "ტრევორ ფრენსისი"]
12098	f	კუევა	["Paolo Guerrero", "Guerrero", "პაოლო გერერო"]
12100	f	ფიგუ	["Ronaldinho", "რონალდინიო"]
12104	f	შირერი	["Teddy Sheringham", "ტედი შერინგემი"]
12113	f	კეინი	["Klaus Fischer", "კლაუს ფიშერი"]
12114	f	ოტამენდი	["Joleon Lescott", "ჯოლეონ ლესკოტი"]
12120	f	დელ პიერო	["Fabio Quagliarella", "ფაბიო კვალიარელა"]
12135	f	mesi	["Andrés Iniesta", "Iniesta", "ანდრეს ინიესტა"]
12095	f	ვან დე	["Dennis Bergkamp", "Bergkamp", "The Non-Flying Dutchman", "დენის ბერგკამპი"]
12096	f	ბირხოფი	["Jurgen Klinsmann", "იურგენ კლინსმანი"]
12097	f	კლოპი	["Gérard Houllier", "Houllier", "ჟერარ ულიე"]
12103	f	სალაჰი	["Wayne Rooney", "Rooney", "უეინ რუნი"]
12108	f	პოდოლსკი	["Miroslav Klose", "Klose", "მიროსლავ კლოზე"]
13642	t	მორატა	["Álvaro Morata", "Morata", "ალვარო მორატა"]
13644	f	რაში	["Graeme Souness", "გრემ სუნესი"]
12101	f	ხაზრი	["Samuel Umtiti", "სამუელ უმტიტი"]
12102	f	ტოშაკი	["Ryan Giggs", "რაიან გიგზი"]
12109	f	მალდინი	["Roberto Baggio", "Baggio", "Il Divin Codino", "რობერტო ბაჯო"]
12110	f	მარკინოსი	["Adriano", "Adriano Leite Ribeiro", "ადრიანო"]
12122	f	მანე	["Leroy Sané", "ლეროი სანე"]
12124	f	ოზილი	["Per Mertesacker", "პერ მერტეზაკერი"]
12143	t	ვან ბომელი	["Mark van Bommel", "მარკ ვან ბომელი"]
13643	f	ზეელერი	["Berti Vogts", "Vogts", "ბერტი ფოგთსი"]
12116	f	რაიკარდი	["Clarence Seedorf", "Seedorf", "კლარენს ზეედორფი"]
12138	f	ფაბრეგასი	["Xavi Hernández", "Xavi", "ჩავი ერნანდესი"]
12144	f	მარადონა	["Fabio Cannavaro", "ფაბიო კანავარო"]
12148	f	პერისიჩი	["Marcelo Brozovic", "მარსელო ბროზოვიჩი"]
12151	f	კიგანი	["Trevor Francis", "Francis", "ტრევორ ფრენსისი"]
13645	f	Van basten	["Gerd Muller", "Muller", "Gerd Müller", "Müller", "გერდ მიულერი"]
14163	f	lineker	["Kevin Keegan", "კევინ კიგანი"]
12117	f	დავიდსი	["Clarence Seedorf", "Seedorf", "კლარენს ზეედორფი"]
12121	t	Drogba	["Didier Drogba", "Drogba", "დიდიე დროგბა"]
13646	f	Pauleta	["Helder Postiga", "ელდერ პოშტიგა"]
14164	f	rush	["Kevin Keegan", "კევინ კიგანი"]
14165	f	ბასლერი	["Jurgen Klinsmann", "იურგენ კლინსმანი"]
14184	t	ალვეში	["Dani Alves", "დანი ალვესი"]
14200	f	პედრი	["Andrés Iniesta", "Andres Iniesta", "Iniesta", "ანდრეს ინიესტა"]
14204	t	დეკუ	["Deco", "Anderson Luís de Souza", "დეკუ"]
12123	f	Comani	["Ousmane Dembélé", "Dembele", "უსმან დემბელე"]
12125	f	ხაბი ალონსო	["David Villa", "დავიდ ვილია"]
12126	f	ლუზი	["Thiago Silva", "ტიაგო სილვა"]
12127	f	სტენლი მეთიუზი	["Kevin Keegan", "კევინ კიგანი"]
12128	t	მატერაცი	["Marco Materazzi", "მარკო მატერაცი"]
12129	f	ვან პერსი	["Dirk Kuyt", "Dirk Kuijt", "დირკ კუიტი"]
12130	f	პიონტეკი	["Miroslav Klose", "Klose", "მიროსლავ კლოზე"]
12131	f	ტომასონი	["Brian Laudrup", "ბრაიან ლაუდრუპი"]
12132	f	pirlo	["Alessandro Costacurta", "ალესანდრო კოსტაკურტა"]
12133	f	მალდონი	["Alessandro Costacurta", "ალესანდრო კოსტაკურტა"]
12134	f	პულისიჩი	["Jovan Kirovski", "ჯოვან კიროვსკი"]
12136	f	ხავი	["Andrés Iniesta", "Iniesta", "Andres Iniesta", "ანდრეს ინიესტა"]
12137	f	kapelo	["Nils Liedholm", "ნილს ლიდჰოლმი"]
13647	f	კრუიფი	["Clarence Seedorf", "კლარენს ზეედორფი"]
14168	f	ტურე	["Mikel Arteta", "მიკელ არტეტა"]
14202	f	ევრა	["Phil Neville", "ფილ ნევილი"]
12139	t	xavi	["Xavi Hernández", "Xavi", "ჩავი ერნანდესი"]
12140	f	neiari	["Neymar", "Neymar Jr", "ნეიმარი"]
12141	f	ბერნარდო სილვა	["Ruben Dias", "რუბენ დიაში"]
12142	f	ბრემე	["Jürgen Klinsmann", "Klinsmann", "იურგენ კლინსმანი"]
12150	t	რონადლო	["Ronaldo Nazário", "Ronaldo", "Ronaldo Nazario", "Ronaldo Luís Nazário de Lima", "რონალდო ნაზარიო"]
12155	f	დავიდ სილვა	["Cesc Fàbregas", "Fabregas", "სესკ ფაბრეგასი"]
14169	f	გიოტცე	["Nuri Sahin", "ნური შაჰინი"]
12145	f	ანრი	["Petr Čech", "Cech", "პეტრ ჩეხი"]
12146	t	გასკოინი	["Paul Gascoigne", "Gazza", "პოლ გასკოინი"]
12147	f	ცჰეხი	["Petr Čech", "Cech", "პეტრ ჩეხი"]
12149	f	პიზარო	["Stefan Effenberg", "შტეფან ეფენბერგი"]
12152	f	Bellingham	["Trevor Francis", "Francis", "ტრევორ ფრენსისი"]
12153	f	ჰიიპია	["Martin Skrtel", "მარტინ შკრტელი"]
12154	f	კუმანი	["Michael Reiziger", "მიხაელ რაიციგერი"]
12156	f	გვარდიოლი	["Oleksandr Zinchenko", "ოლექსანდრ ზინჩენკო"]
12157	f	რივალოდ	["Andrés Iniesta", "Iniesta", "ანდრეს ინიესტა"]
12158	f	Di maria	["Esteban Cambiasso", "ესტებან კამბიასო"]
12178	f	როისი	["Florian Wirtz", "ფლორიან ვირცი"]
12184	f	მილნერი	["Gareth Barry", "გარეთ ბარი"]
12202	f	ნეეკსენი	["Hans van Breukelen", "van Breukelen", "Van Breukelen", "ჰანს ვან ბრეკელენი"]
12203	f	კინი	["Rio Ferdinand", "რიო ფერდინანდი"]
12207	f	ფაბინიო	["Vinícius Júnior", "Vini Jr.", "ვინისიუს ჟუნიორი"]
12220	f	დესაი	["William Gallas", "უილიამ გალასი"]
12159	t	rush	["Ian Rush", "Rush", "იან რაში"]
12160	t	კანი	["Oliver Kahn", "ოლივერ კანი"]
13648	f	დალგლიში	["Peter Withe", "Withe", "პიტერ უაითი", "უაითი", "პიტერ უითი"]
14170	f	ფორლანი	["Rodri", "Rodrigo", "Rodrigo Hernández", "როდრი"]
14180	f	kembele	["Tony Adams", "ტონი ადამსი"]
14417	t	სალაჰი	["Mohamed Salah", "Salah", "Mo Salah", "მოჰამედ სალაჰი"]
14512	f	ჯანლუკა	["Dino Zoff", "Zoff", "დინო ძოფი"]
12161	f	ფარფანი	["Paolo Guerrero", "Guerrero", "პაოლო გერერო"]
12162	f	ფალკაო	["Paolo Guerrero", "Guerrero", "პაოლო გერერო"]
12163	f	Lamine	["Gavi", "Pablo Paéz Gavira", "გავი"]
12164	f	nedved	["Patrik Schick", "Schick", "პატრიკ შიკი"]
12165	f	Ings	["Alan Shearer", "ალან შირერი"]
12166	f	ნედვედი	["Karel Poborsky", "Karel Poborský", "Poborsky", "Poborský", "კარელ პობორსკი"]
14171	f	ბერი	["Gareth Barry", "გარეთ ბარი"]
12167	t	მიულერი	["Gerd Müller", "გერდ მიულერი"]
12169	f	Colo	["Kolo Toure", "კოლო ტურე"]
12170	f	იოზილი	["Mario Götze", "მარიო გიოტცე"]
12171	f	მბაპე	["Laurent Blanc", "ლორან ბლანი"]
12172	f	ვერონი	["Javier Mascherano", "ხავიერ მასკერანო"]
12173	f	ტერი	["Micah Richards", "მაიკა რიჩარდსი"]
12174	t	figo	["Luis Figo", "ლუიშ ფიგუ"]
12175	f	ბერგკამპი	["Nwankwo Kanu", "ნვანკვო კანუ"]
12179	f	musiala	["Florian Wirtz", "ფლორიან ვირცი"]
12176	f	პუშკაში	["Paco Gento", "Francisco Gento", "Gento", "პაკო ხენტო"]
12177	f	ტიერი ანრი	["William Gallas", "უილიამ გალასი"]
12185	f	Iniesta	["Xavi Hernández", "Xavi", "ჩავი ერნანდესი"]
12204	f	დესაი	["Juninho Pernambucano", "Juninho", "ჟუნინიო პერნამბუკანო"]
12219	f	რიკელმე	["Pablo Aimar", "პაბლო აიმარი"]
12232	f	ინიესტა	["Carles Puyol", "Carles Puyol Saforcada", "Puyol", "კარლეს პუიოლი"]
14172	f	ვრაიტი	["Nigel Spink", "Spink", "Nigel Philip Spink", "ნაიჯელ სპინკი", "სპინკი", "ნაიჯელ ფილიპ სპინკი"]
12180	t	როსი	["Paolo Rossi", "პაოლო როსი"]
12181	f	ვუდგეიტი	["Gareth Southgate", "გარეთ საუთგეიტი"]
12182	f	რუნი	["Juan Mata", "ხუან მატა"]
12183	f	კრიკიჩი	["Andrés Iniesta", "Andres Iniesta", "Iniesta", "ანდრეს ინიესტა"]
12186	f	ლევანდოვსკი	["Ivica Olić", "ივიცა ოლიჩი"]
12187	f	დებრუინი	["Kevin De Bruyne", "De Bruyne", "KDB", "კევინ დე ბრუინი"]
12188	f	valbuena	["N'Golo Kanté", "N'Golo Kante", "Kanté", "Kante", "ნ'გოლო კანტე"]
12189	f	გრიზმანი	["N'Golo Kanté", "N'Golo Kante", "Kanté", "Kante", "ნ'გოლო კანტე"]
12190	t	ნოიერი	["Manuel Neuer", "მანუელ ნოიერი"]
12192	t	გიგზი	["Ryan Giggs", "Giggs", "Giggsy", "რაიან გიგზი"]
12193	f	platini	["Blaise Matuidi", "ბლეზ მატიუიდი"]
12197	f	Germany	["Helmut Duckadam", "Helmuth Duckadam", "Duckadam", "ჰელმუტ დუკადამი"]
12213	f	ლამი	["Joshua Kimmich", "იოზუა კიმიხი"]
12216	f	პიკი	["Mario Corso", "Corso", "მარიო კორსო"]
12191	t	ბუსკეტსი	["Sergio Busquets", "Busquets", "სერხიო ბუსკეტსი"]
12194	f	ზიდანი	["Blaise Matuidi", "ბლეზ მატიუიდი"]
12195	f	ფიგუ	["Rui Costa", "რუი კოშტა"]
12201	f	ბეილი	["Bukayo Saka", "ბუკაიო საკა"]
12206	f	figu	["Luis Figo", "ლუიშ ფიგუ"]
12210	f	ია ია	["Yaya Toure", "იაია ტურე"]
12211	t	გოსენსი	["Robin Gosens", "რობინ გოზენსი"]
12218	f	დალესანდრო	["Pablo Aimar", "პაბლო აიმარი"]
12225	f	Fix	["Pedro Neto", "პედრუ ნეტუ"]
12196	f	მაჰრეზი	["N'Golo Kanté", "Kante", "ნ'გოლო კანტე"]
12198	f	პუშკაში	["Helmut Duckadam", "Helmuth Duckadam", "Duckadam", "ჰელმუტ დუკადამი"]
12199	t	ანრი	["Thierry Henry", "Henry", "ტიერი ანრი"]
12222	f	ჟორჟინიო	["Eduardo", "Eduardo da Silva", "ედუარდო"]
12259	f	muller	["Preben Elkjaer", "Elkjaer", "Preben Elkjær", "Elkjær", "პრებენ ელკიაერი"]
12271	f	Puskas	["Florian Albert", "ფლორიან ალბერტი"]
14536	f	80	["Javier Pastore", "ხავიერ პასტორე"]
12200	f	Keini	["Bukayo Saka", "ბუკაიო საკა"]
12205	f	კლინსმანი	["Matthias Sammer", "Sammer", "მათიას ზამერი"]
12208	f	შუსტერი	["Allan Simonsen", "ალან სიმონსენი"]
12209	f	ჰაინცე	["Claudio Caniggia", "კლაუდიო კანიჯა"]
12212	f	ნორდალი	["Filippo Inzaghi", "Inzaghi", "Pippo Inzaghi", "ფილიპო ინძაგი"]
12214	f	როსი	["Dino Zoff", "Zoff", "დინო ძოფი"]
12215	f	მაქსველი	["Dani Alves", "დანი ალვესი"]
12217	f	რონალდო	["Romário", "რომარიო"]
12221	f	Indzga	["Salvatore Schillaci", "Toto Schillaci", "სალვატორე სკილაჩი"]
12226	t	გრიზმანი	["Antoine Griezmann", "ანტუან გრიზმანი"]
13649	f	შუკერი	["Predrag Mijatović", "Predrag Mijatovic", "Mijatović", "Mijatovic", "პრედრაგ მიატოვიჩი"]
14173	f	ზიდანი	["David Trezeguet", "Trezeguet", "დავიდ ტრეზეგე"]
14198	f	მარსელო	["Carlos Alberto", "კარლოს ალბერტო"]
14203	f	ბროზოვიჩი	["Nicolo Barella", "ნიკოლო ბარელა"]
14220	f	ეკიტიკე	["Florian Wirtz", "ფლორიან ვირცი"]
12223	f	Scholes	["Rio Ferdinand", "რიო ფერდინანდი"]
12224	f	რაოინი	["Megan Rapinoe", "Rapinoe", "მეგან რაპინო"]
12227	f	სავიჩევიჩი	["Josip Skoblar", "Skoblar", "იოსიპ სკობლარი"]
12256	f	Robert	["Mario Götze", "Götze", "Gotze", "მარიო გიოტცე"]
13650	f	კინატე	["Dominik Szoboszlai", "დომინიკ სობოსლაი"]
13654	t	Adriano	["Adriano", "Adriano Leite Ribeiro", "ადრიანო"]
13659	f	ლამპარდი	["Steve Ogrizovic", "Steven Ogrizovic", "Ogrizovic", "Oggy", "სტივ ოგრიზოვიჩი", "სტივენ ოგრიზოვიჩი", "ოგრიზოვიჩი", "ოგი"]
12228	f	ხედირა	["Toni Kroos", "Kroos", "ტონი კროოსი"]
12233	f	მიულერი	["Sepp Maier", "ზეპ მაიერი"]
12251	f	ტრაპატონი	["Marco Tardelli", "მარკო ტარდელი"]
13651	t	მატს ჰუმელსი	["Mats Hummels", "მატს ჰუმელსი"]
13682	f	ჟაირზინიო	["Pauleta", "Pedro Pauleta", "პაულეტა"]
13689	f	რაულ გონსალესი	["Raúl", "Raul Gonzalez", "რაული"]
13692	f	ფირმინო	["Lucas Leiva", "ლუკას ლეივა"]
13706	f	დათო	["Berti Vogts", "Vogts", "ბერტი ფოგთსი"]
12229	f	ლორისი	["Petr Čech", "Cech", "პეტრ ჩეხი"]
13652	t	ვეა	["George Weah", "Weah", "ჯორჯ ვეა"]
13657	t	რონალდო	["Rivaldo", "Rivaldo Vítor Borba Ferreira", "რივალდო"]
13662	f	მუსიალა	["Florian Wirtz", "ფლორიან ვირცი"]
14174	f	Mesi	["Andrés Iniesta", "Iniesta", "ანდრეს ინიესტა"]
14182	f	კიგანი	["Phil Neal", "ფილ ნილი"]
14192	f	ბალოტელი	["Roger Milla", "Milla", "როჟე მილა"]
14199	f	სანჩესი	["Mikel Arteta", "მიკელ არტეტა"]
12230	f	ტიაგო	["Philippe Coutinho", "ფილიპე კოუტინიო"]
12231	f	ანრი	["Youri Djorkaeff", "იური ჯორკაეფი"]
12234	f	El.sharawwy	["Riccardo Montolivo", "რიკარდო მონტოლივო"]
12235	f	ფრანი	["David de Gea", "დავიდ დე ხეა"]
12239	f	ვილშირი	["Ian Wright", "იან რაიტი"]
12252	f	ბენზემა	["Hugo Lloris", "უგო ლორისი"]
13653	t	Rossi	["Paolo Rossi", "Rossi", "პაოლო როსი"]
14175	f	ხენტო	["Luis Suárez Miramontes", "Luis Suarez Miramontes", "Luis Suárez", "Suárez Miramontes", "Miramontes", "Suárez", "ლუის სუარეს მირამონტესი"]
14178	f	vieira	["Emmanuel Petit", "ემანუელ პეტი"]
12236	t	Coman	["Kingsley Coman", "კინგსლი კომანი"]
12237	f	კოელიო	["António Simões", "Antonio Simoes", "Simões", "Simoes", "ანტონიო სიმოეში"]
12238	f	Platini	["Marco Tardelli", "მარკო ტარდელი"]
12240	f	Klose	["Klaus Fischer", "კლაუს ფიშერი"]
12241	f	დიდი	["Mario Zagallo", "Mário Zagallo", "Zagallo", "მარიო ზაგალო"]
12242	f	Vava	["Mario Zagallo", "Mário Zagallo", "Zagallo", "მარიო ზაგალო"]
12243	f	Yaya toure	["Kolo Toure", "კოლო ტურე"]
12244	f	ენდი	["Harry Kane", "ჰარი კეინი"]
13655	f	ტრქპატონი	["Marco Tardelli", "მარკო ტარდელი"]
14176	t	ნეიმარი	["Neymar", "Neymar Jr", "ნეიმარი"]
14177	f	ალონსო	["John Arne Riise", "იონ არნე რიისე"]
14213	f	ლენო	["Emiliano Martinez", "Emiliano Martínez", "Martinez", "Martínez", "Emi Martinez", "ემილიანო მარტინესი"]
14227	t	დონარუმა	["Gianluigi Donnarumma", "Donnarumma", "Gigio Donnarumma", "ჯანლუიჯი დონარუმა"]
14538	f	20	["Randal Kolo Muani", "რანდალ კოლო მუანი"]
12245	f	Marcelo	["Vinícius Júnior", "Vini Jr", "Vinicius", "ვინისიუს ჟუნიორი"]
13656	f	ლინკოლნი	["Raffael", "Raffael Caetano de Araújo", "რაფაელი"]
13660	t	Silva	["Gilberto Silva", "ჟილბერტო სილვა"]
14179	f	ფიგუ	["José Augusto", "Jose Augusto", "Augusto", "ჟოზე აუგუსტო"]
14193	f	პასარელა	["Mario Kempes", "მარიო კემპესი"]
14420	t	რივალდო	["Rivaldo", "Rivaldo Vítor Borba Ferreira", "რივალდო"]
14513	f	პატო	["Kaká", "Kaka", "Ricardo Kaká", "Ricardo Kaka", "კაკა"]
12246	f	ენდრიკი	["Vinícius Júnior", "Vini Jr", "Vinicius", "ვინისიუს ჟუნიორი"]
12247	f	gerrard	["Trent Alexander-Arnold", "ტრენტ ალექსანდერ-არნოლდი"]
12248	t	სალასი	["Marcelo Salas", "მარსელო სალასი"]
12249	f	ტონი	["Stefan Effenberg", "შტეფან ეფენბერგი"]
12250	f	ჩალჰანოღლუ	["Toni Schumacher", "Harald Schumacher", "Schumacher", "ტონი შუმახერი"]
12253	f	როდრი	["Willy Caballero", "ვილი კაბალიერო"]
12254	f	იაშინი	["Oliver Kahn", "Kahn", "ოლივერ კანი"]
12255	f	ვან გაალი	["Willy van der Kuijlen", "Wim van der Kuijlen", "van der Kuijlen", "Van der Kuijlen", "ვილი ვან დერ კუილენი"]
12257	f	მატადონა	["Lorenzo Insigne", "Insigne", "ლორენცო ინსინიე"]
12258	f	Neymar	["Fabinho", "Fábio Henrique Tavares", "ფაბინიო"]
13658	f	დანკანი	["Steve Ogrizovic", "Steven Ogrizovic", "Ogrizovic", "Oggy", "სტივ ოგრიზოვიჩი", "სტივენ ოგრიზოვიჩი", "ოგრიზოვიჩი", "ოგი"]
13670	f	სუარესი	["Cristiano Ronaldo", "Ronaldo", "Cristiano Ronaldo dos Santos Aveiro", "კრიშტიანუ რონალდუ"]
13672	f	Marcelo	["Casemiro", "Carlos Casemiro", "კაზემირო"]
12260	f	Lippi	["Helenio Herrera", "Herrera", "Il Mago", "ელენიო ერერა"]
12261	f	ანელჯა	["Claude Makelele", "კლოდ მაკელელე"]
12262	f	Konate	["Joel Matip", "ჯოელ მატიპი"]
13661	f	ვიდიჩი	["Michael Carrick", "მაიკლ კარიკი"]
13677	f	პირლო	["Mario Balotelli", "მარიო ბალოტელი"]
14181	t	აზარი	["Eden Hazard", "ედენ აზარი"]
14222	f	მესი	["Robert Lewandowski", "რობერტ ლევანდოვსკი"]
14232	f	ესპანეთი	["Neymar", "Neymar Jr", "ნეიმარი"]
12263	f	მუოკოკო	["Victor Boniface", "ვიქტორ ბონიფასი"]
12264	f	Pauleta	["Ricardo", "Ricardo Pereira", "რიკარდუ"]
12265	f	Dowan	["James Milner", "ჯეიმს მილნერი"]
12266	f	კანიჯა	["Paolo Rossi", "Rossi", "პაოლო როსი"]
12267	f	ბაჯო	["Paolo Rossi", "Rossi", "პაოლო როსი"]
12268	f	ვიეირა	["Emmanuel Petit", "ემანუელ პეტი"]
12269	f	ronaldo	["Alfredo Di Stéfano", "Di Stéfano", "Alfredo di Stefano", "Di Stefano", "ალფრედო დი სტეფანო"]
14514	f	რონალდო	["Nani", "ნანი"]
12270	f	Bulgakov	["Florian Albert", "ფლორიან ალბერტი"]
13663	f	ტრეზეგე	["Mario Kempes", "მარიო კემპესი"]
13688	f	ზლატანი	["Luis Suarez", "ლუის სუარესი"]
13694	t	costacurta	["Alessandro Costacurta", "ალესანდრო კოსტაკურტა"]
13702	f	კაზირაგი	["Benito Lorenzi", "Lorenzi", "ბენიტო ლორენცი"]
14183	f	კუნდე	["Dani Alves", "დანი ალვესი"]
14206	f	რონალდო	["Cafu", "Marcos Evangelista de Morais", "კაფუ"]
14210	f	რომარიო	["Ruud van Nistelrooy", "van Nistelrooy", "RVN", "რუდ ვან ნისტელროი"]
12272	f	ბუფონი	["Paolo Maldini", "Maldini", "პაოლო მალდინი"]
12273	f	დელპიერო	["Fabio Grosso", "ფაბიო გროსო"]
12274	f	სალაჰი	["Mohamed Aboutrika", "Aboutrika", "Mohamed Abou Trika", "Abou Trika", "მოჰამედ აბუტრიკა"]
12275	f	ოკოჩა	["Mohamed Aboutrika", "Aboutrika", "Mohamed Abou Trika", "Abou Trika", "მოჰამედ აბუტრიკა"]
12276	f	გიგზი	["Roy Keane", "როი კინი"]
12277	f	პუიოლი	["Sergio Busquets", "სერხიო ბუსკეტსი"]
12278	f	ვალდესი	["Sergio Busquets", "სერხიო ბუსკეტსი"]
12279	f	აიმარი	["Ariel Ortega", "არიელ ორტეგა"]
12280	f	ბატისტუტა	["Ariel Ortega", "არიელ ორტეგა"]
12281	f	maradona	["Paul Scholes", "Scholes", "Scholesy", "პოლ სქოულზი"]
12282	f	ბექჰემი	["Paul Scholes", "Scholes", "Scholesy", "პოლ სქოულზი"]
12283	f	mustafi	["Per Mertesacker", "პერ მერტეზაკერი"]
12284	f	პირლო	["Clarence Seedorf", "კლარენს ზეედორფი"]
12285	f	batistuta	["Javier Saviola", "ხავიერ სავიოლა"]
12286	f	ვალდანო	["Paolo Rossi", "Rossi", "პაოლო როსი"]
12287	f	maradona	["Hernán Crespo", "Hernan Crespo", "Crespo", "ერნან კრესპო"]
12288	f	NAZARIO	["Patrick Kluivert", "პატრიკ კლუივერტი"]
12289	f	JAMES RODRIGUEZ	["Raúl", "Raúl González Blanco", "რაული"]
13664	f	ედერი	["Beto", "Betuncal", "ბეტუ"]
13669	f	იმობილე	["Fabio Quagliarella", "ფაბიო კვალიარელა"]
13671	f	Pele	["Helmut Rahn", "Rahn", "ჰელმუტ რანი"]
14185	t	პიშეკი	["Lukasz Piszczek", "Łukasz Piszczek", "ლუკაშ პიშჩეკი"]
14207	f	ძოფი	["Gaetano Scirea", "გაეტანო შირეა"]
12290	f	insigne	["Edinson Cavani", "ედინსონ კავანი"]
12291	t	ჰუნტელაარი	["Klaas-Jan Huntelaar", "კლაას-იან ჰუნტელაარი"]
12292	f	Messi	["Trevor Francis", "Francis", "ტრევორ ფრენსისი"]
12293	f	Canizares	["Andoni Zubizarreta", "ანდონი ზუბისარეტა"]
12294	f	Shirra	["Antonio Conte", "ანტონიო კონტე"]
12295	t	Platini	["Michel Platini", "Platini", "მიშელ პლატინი"]
12296	f	Batistuta	["Roberto Baggio", "რობერტო ბაჯო"]
12297	f	Subisareta	["Claudio Bravo", "კლაუდიო ბრავო"]
12298	t	Kroos	["Toni Kroos", "ტონი კროოსი"]
12299	f	Khedira	["Toni Kroos", "ტონი კროოსი"]
12300	f	Raul	["Iker Casillas", "Casillas", "იკერ კასილასი"]
12301	f	ჩეხუ	["Petr Cech", "პეტრ ჩეხი"]
13665	f	ნდლოვყ	["Viktor Gyokeres", "Viktor Gyökeres", "Gyokeres", "Gyökeres", "ვიქტორ დიოკერეში", "დიოკერეში"]
14186	f	ბერკამპი	["Nwankwo Kanu", "ნვანკვო კანუ"]
14188	f	Platinu	["Zinedine Zidane", "Zidane", "Zinédine Zidane", "ზინედინ ზიდანი"]
14214	f	რონალდო	["Pedro", "Pedro Rodríguez", "პედრო"]
12302	f	Matthews	["Ted Drake", "Edward Drake", "Edward Joseph Drake", "Drake", "ტედ დრეიკი"]
12303	f	მიულერი	["Didier Drogba", "Drogba", "დიდიე დროგბა"]
12304	f	პოდოლსკი	["Miroslav Klose", "Klose", "მიროსლავ კლოზე"]
12305	f	Podolski	["Miroslav Klose", "Klose", "მიროსლავ კლოზე"]
12306	t	Dida	["Dida", "Nelson de Jesus Silva", "დიდა"]
12307	f	ადრიანო	["Dida", "Nelson de Jesus Silva", "დიდა"]
12309	f	შევჩენკო	["Igor Belanov", "იგორ ბელანოვი"]
12308	f	Sane	["Manuel Neuer", "მანუელ ნოიერი"]
13666	f	ევრა	["Paul Pogba", "Pogba", "პოლ პოგბა"]
13691	f	დიმარია	["Angel Di Maria", "ანხელ დი მარია"]
13695	f	ტაილერი	["Cyrille Regis", "Regis", "Cyrille", "Big Cyrille", "სირილ რეგისი", "რეგისი", "სირილი", "დიდი სირილი", "სირილ რეჯისი"]
13697	f	overmars	["Michael Reiziger", "მიხაელ რაიციგერი"]
14187	f	მესი	["Josef Masopust", "იოზეფ მასოპუსტი"]
14421	f	იგუანა	["Rene Higuita", "რენე იგიტა"]
14430	t	kantona	["Eric Cantona", "Cantona", "King Eric", "ერიკ კანტონა"]
12310	f	Shevchenko	["Igor Belanov", "იგორ ბელანოვი"]
12311	f	Modric	["Michel Platini", "Platini", "მიშელ პლატინი"]
12312	f	კანავარო	["Michel Platini", "Platini", "მიშელ პლატინი"]
12323	f	დელ პიერო	["Salvatore Schillaci", "Schillaci", "Totò Schillaci", "Toto Schillaci", "სალვატორე სკილაჩი"]
